Airport Name,Flight Type,Carrier,Flight Number,Scheduled Departure (Local),Revised Departure (Local),Departure Delay (min),Scheduled Arrival (Local),Revised Arrival (Local),Arrival Delay (min)
Bangalore,Arrival,Air India,AI 2807,,,,2025-08-19 23:25+05:30,2025-08-19 23:14+05:30,-11
Bangalore,Arrival,AKJ,AKJ 185U,,,,2025-08-19 23:14+05:30,2025-08-19 23:14+05:30,0
Bangalore,Arrival,IndiGo,6E 796,,,,2025-08-19 23:05+05:30,2025-08-19 23:16+05:30,11
Bangalore,Arrival,IndiGo,6E 1230,,,,2025-08-19 23:10+05:30,2025-08-19 23:16+05:30,6
Bangalore,Arrival,IndiGo,6E 611,,,,2025-08-19 23:20+05:30,2025-08-19 23:23+05:30,3
Bangalore,Arrival,Thai  International,TG 325,,,,2025-08-19 23:25+05:30,2025-08-19 23:23+05:30,-2
Bangalore,Arrival,Air India,AI 520,,,,2025-08-19 23:00+05:30,2025-08-19 23:26+05:30,26
Bangalore,Arrival,Starlight Airline,QP 1851,,,,2025-08-19 22:55+05:30,2025-08-19 23:28+05:30,33
Bangalore,Arrival,Malaysia,MH 192,,,,2025-08-19 23:45+05:30,2025-08-19 23:32+05:30,-13
Bangalore,Arrival,Air India,AI 2809,,,,2025-08-19 23:00+05:30,2025-08-19 23:32+05:30,32
Bangalore,Arrival,IndiGo,6E 472,,,,2025-08-19 23:25+05:30,2025-08-19 23:40+05:30,15
Bangalore,Arrival,Air India,AI 2401,,,,2025-08-19 23:35+05:30,2025-08-19 23:42+05:30,7
Bangalore,Arrival,Air India Express,IX 1978,,,,2025-08-19 23:05+05:30,2025-08-19 23:44+05:30,39
Bangalore,Arrival,Starlight Airline,QP 1344,,,,2025-08-19 23:35+05:30,2025-08-19 23:45+05:30,10
Bangalore,Arrival,IndiGo,6E 153,,,,2025-08-19 23:35+05:30,2025-08-19 23:47+05:30,12
Bangalore,Arrival,Air France,AF 194,,,,2025-08-19 23:45+05:30,2025-08-19 23:53+05:30,8
Bangalore,Arrival,IndiGo,6E 6859,,,,2025-08-19 23:50+05:30,2025-08-19 23:54+05:30,4
Bangalore,Arrival,IndiGo,6E 6505,,,,2025-08-20 00:05+05:30,2025-08-19 23:57+05:30,-8
Bangalore,Arrival,Starlight Airline,QP 1318,,,,2025-08-19 23:55+05:30,2025-08-19 23:59+05:30,4
Bangalore,Departure,Air India Express,IX 1451,2025-08-19 12:00+05:30,2025-08-19 12:00+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2792,2025-08-19 12:00+05:30,2025-08-19 12:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 574,2025-08-19 12:05+05:30,2025-08-19 12:05+05:30,0,,,
Bangalore,Departure,AeroLogic,3S 533,2025-08-19 12:20+05:30,2025-08-19 12:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6547,2025-08-19 12:20+05:30,2025-08-19 12:20+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2742,2025-08-19 10:50+05:30,2025-08-19 12:25+05:30,95,,,
Bangalore,Departure,IndiGo,6E 6535,2025-08-19 12:10+05:30,2025-08-19 12:25+05:30,15,,,
Bangalore,Departure,IndiGo,6E 6586,2025-08-19 12:30+05:30,2025-08-19 12:30+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2716,2025-08-19 12:25+05:30,2025-08-19 12:30+05:30,5,,,
Bangalore,Departure,IndiGo,6E 6404,2025-08-19 12:35+05:30,2025-08-19 12:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6653,2025-08-19 12:35+05:30,2025-08-19 12:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6336,2025-08-19 12:35+05:30,2025-08-19 12:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7407,2025-08-19 12:45+05:30,2025-08-19 12:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 703,2025-08-19 12:45+05:30,2025-08-19 12:45+05:30,0,,,
Bangalore,Departure,Air India,AI 521,2025-08-19 12:50+05:30,2025-08-19 12:50+05:30,0,,,
Bangalore,Departure,Air India,AI 2416,2025-08-19 12:50+05:30,2025-08-19 12:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 465,2025-08-19 12:55+05:30,2025-08-19 12:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6208,2025-08-19 12:55+05:30,2025-08-19 12:55+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1326,2025-08-19 13:00+05:30,2025-08-19 13:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 2381,2025-08-19 13:05+05:30,2025-08-19 13:05+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1972,2025-08-19 13:05+05:30,2025-08-19 13:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1127,2025-08-19 13:10+05:30,2025-08-19 13:10+05:30,0,,,
Bangalore,Departure,UPS,5X 9,2025-08-19 13:18+05:30,2025-08-19 13:18+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5069,2025-08-19 12:40+05:30,2025-08-19 13:19+05:30,39,,,
Bangalore,Departure,Starlight Airline,QP 1339,2025-08-19 13:25+05:30,2025-08-19 13:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7065,2025-08-19 13:30+05:30,2025-08-19 13:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1037,2025-08-19 13:35+05:30,2025-08-19 13:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 196,2025-08-19 13:35+05:30,2025-08-19 13:35+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2709,2025-08-19 13:35+05:30,2025-08-19 13:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7737,2025-08-19 13:35+05:30,2025-08-19 13:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6302,2025-08-19 13:40+05:30,2025-08-19 13:40+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 133W,2025-08-19 13:42+05:30,2025-08-19 13:42+05:30,0,,,
Bangalore,Departure,IndiGo,6E 172,2025-08-19 13:45+05:30,2025-08-19 13:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6595,2025-08-19 13:50+05:30,2025-08-19 13:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5306,2025-08-19 13:55+05:30,2025-08-19 13:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7385,2025-08-19 14:10+05:30,2025-08-19 14:10+05:30,0,,,
Bangalore,Departure,Air India,AI 2630,2025-08-19 13:45+05:30,2025-08-19 14:11+05:30,26,,,
Bangalore,Departure,IndiGo,6E 2328,2025-08-19 14:15+05:30,2025-08-19 14:15+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1574,2025-08-19 14:30+05:30,2025-08-19 14:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7445,2025-08-19 14:30+05:30,2025-08-19 14:30+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2862,2025-08-19 14:35+05:30,2025-08-19 14:35+05:30,0,,,
Bangalore,Departure,Air India,AI 2824,2025-08-19 14:15+05:30,2025-08-19 14:35+05:30,20,,,
Bangalore,Departure,IndiGo,6E 6277,2025-08-19 14:45+05:30,2025-08-19 14:45+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1364,2025-08-19 14:45+05:30,2025-08-19 14:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7735,2025-08-19 14:45+05:30,2025-08-19 14:45+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 136V,2025-08-19 14:54+05:30,2025-08-19 14:54+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2756,2025-08-19 15:00+05:30,2025-08-19 14:55+05:30,-5,,,
Bangalore,Departure,Air India Express,IX 2723,2025-08-19 15:00+05:30,2025-08-19 15:00+05:30,0,,,
Bangalore,Departure,Air India,AI 428,2025-08-19 15:00+05:30,2025-08-19 15:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 852,2025-08-19 15:00+05:30,2025-08-19 15:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6572,2025-08-19 15:05+05:30,2025-08-19 15:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 969,2025-08-19 15:15+05:30,2025-08-19 15:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 2174,2025-08-19 15:15+05:30,2025-08-19 15:15+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1544,2025-08-19 15:15+05:30,2025-08-19 15:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 602,2025-08-19 15:20+05:30,2025-08-19 15:20+05:30,0,,,
Bangalore,Departure,Alliance Air,9I 513,2025-08-19 15:20+05:30,2025-08-19 15:20+05:30,0,,,
Bangalore,Departure,Oman Air,WY 284,2025-08-19 15:20+05:30,2025-08-19 15:20+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1612,2025-08-19 14:55+05:30,2025-08-19 15:25+05:30,30,,,
Bangalore,Departure,IndiGo,6E 1083,2025-08-19 15:30+05:30,2025-08-19 15:30+05:30,0,,,
Bangalore,Departure,Air India,AI 2511,2025-08-19 15:30+05:30,2025-08-19 15:30+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1324,2025-08-19 15:35+05:30,2025-08-19 15:35+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 154V,2025-08-19 15:35+05:30,2025-08-19 15:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6753,2025-08-19 15:35+05:30,2025-08-19 15:35+05:30,0,,,
Bangalore,Departure,Unknown/Private owner,T7VRS,2025-08-19 15:42+05:30,2025-08-19 15:42+05:30,0,,,
Bangalore,Departure,IndiGo,6E 469,2025-08-19 15:45+05:30,2025-08-19 15:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6596,2025-08-19 15:50+05:30,2025-08-19 15:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6012,2025-08-19 15:45+05:30,2025-08-19 15:55+05:30,10,,,
Bangalore,Departure,AKJ,AKJ 161K,2025-08-19 15:55+05:30,2025-08-19 15:55+05:30,0,,,
Bangalore,Departure,Air India,AI 2418,2025-08-19 16:00+05:30,2025-08-19 16:00+05:30,0,,,
Bangalore,Departure,Air India,AI 2418,2025-08-19 16:00+05:30,2025-08-19 16:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 451,2025-08-19 16:15+05:30,2025-08-19 16:15+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1391,2025-08-19 16:20+05:30,2025-08-19 16:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6743,2025-08-19 16:25+05:30,2025-08-19 16:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7363,2025-08-19 16:25+05:30,2025-08-19 16:25+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 139U,2025-08-19 16:30+05:30,2025-08-19 16:30+05:30,0,,,
Bangalore,Departure,Etihad,EY 237,2025-08-19 16:30+05:30,2025-08-19 16:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6039,2025-08-19 16:35+05:30,2025-08-19 16:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 239,2025-08-19 16:40+05:30,2025-08-19 16:40+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2906,2025-08-19 16:45+05:30,2025-08-19 16:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6451,2025-08-19 16:45+05:30,2025-08-19 16:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6067,2025-08-19 16:45+05:30,2025-08-19 16:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 528,2025-08-19 16:45+05:30,2025-08-19 16:45+05:30,0,,,
Bangalore,Departure,Fly91,IC 5502,2025-08-19 15:10+05:30,2025-08-19 16:50+05:30,100,,,
Bangalore,Departure,IndiGo,6E 356,2025-08-19 16:55+05:30,2025-08-19 16:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6992,2025-08-19 16:55+05:30,2025-08-19 16:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5351,2025-08-19 15:25+05:30,2025-08-19 17:00+05:30,95,,,
Bangalore,Departure,Air India Express,IX 2659,2025-08-19 17:00+05:30,2025-08-19 17:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6141,2025-08-19 17:00+05:30,2025-08-19 17:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6891,2025-08-19 17:10+05:30,2025-08-19 17:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 223,2025-08-19 17:15+05:30,2025-08-19 17:15+05:30,0,,,
Bangalore,Departure,GOA,GOA 5502,2025-08-19 17:16+05:30,2025-08-19 17:16+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7258,2025-08-19 17:20+05:30,2025-08-19 17:20+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2690,2025-08-19 17:25+05:30,2025-08-19 17:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6168,2025-08-19 17:25+05:30,2025-08-19 17:25+05:30,0,,,
Bangalore,Departure,Nepal,RA 226,2025-08-19 17:30+05:30,2025-08-19 17:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 978,2025-08-19 17:30+05:30,2025-08-19 17:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 221,2025-08-19 17:35+05:30,2025-08-19 17:35+05:30,0,,,
Bangalore,Departure,Air India Express,IX 483,2025-08-19 17:10+05:30,2025-08-19 17:35+05:30,25,,,
Bangalore,Departure,Air India Express,IX 2545,2025-08-19 17:30+05:30,2025-08-19 17:40+05:30,10,,,
Bangalore,Departure,IndiGo,6E 109,2025-08-19 17:45+05:30,2025-08-19 17:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7226,2025-08-19 17:55+05:30,2025-08-19 17:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5031,2025-08-19 16:50+05:30,2025-08-19 18:00+05:30,70,,,
Bangalore,Departure,IndiGo,6E 9059,2025-08-19 18:00+05:30,2025-08-19 18:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6034,2025-08-19 18:00+05:30,2025-08-19 18:00+05:30,0,,,
Bangalore,Departure,Air India,AI 2820,2025-08-19 18:05+05:30,2025-08-19 18:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 747,2025-08-19 18:05+05:30,2025-08-19 18:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7162,2025-08-19 18:05+05:30,2025-08-19 18:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5255,2025-08-19 18:10+05:30,2025-08-19 18:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 411,2025-08-19 18:20+05:30,2025-08-19 18:20+05:30,0,,,
Bangalore,Departure,Air India Express,IX 491,2025-08-19 18:25+05:30,2025-08-19 18:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 638,2025-08-19 18:25+05:30,2025-08-19 18:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6017,2025-08-19 18:30+05:30,2025-08-19 18:30+05:30,0,,,
Bangalore,Departure,Air India,AI 2854,2025-08-19 17:55+05:30,2025-08-19 18:30+05:30,35,,,
Bangalore,Departure,IndiGo,6E 676,2025-08-19 18:30+05:30,2025-08-19 18:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7712,2025-08-19 18:30+05:30,2025-08-19 18:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6008,2025-08-19 18:30+05:30,2025-08-19 18:30+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2973,2025-08-19 18:40+05:30,2025-08-19 18:40+05:30,0,,,
Bangalore,Departure,Air India,AI 2802,2025-08-19 18:45+05:30,2025-08-19 18:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6875,2025-08-19 18:45+05:30,2025-08-19 18:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7448,2025-08-19 18:50+05:30,2025-08-19 18:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 105,2025-08-19 18:50+05:30,2025-08-19 18:50+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1550,2025-08-19 18:50+05:30,2025-08-19 18:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6423,2025-08-19 18:55+05:30,2025-08-19 18:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6162,2025-08-19 19:00+05:30,2025-08-19 19:00+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 155J,2025-08-19 19:00+05:30,2025-08-19 19:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7013,2025-08-19 19:00+05:30,2025-08-19 19:00+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2718,2025-08-19 19:05+05:30,2025-08-19 19:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6554,2025-08-19 19:15+05:30,2025-08-19 19:15+05:30,0,,,
Bangalore,Departure,Air India,AI 2665,2025-08-19 19:20+05:30,2025-08-19 19:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7165,2025-08-19 19:20+05:30,2025-08-19 19:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5218,2025-08-19 14:00+05:30,2025-08-19 19:20+05:30,320,,,
Bangalore,Departure,Air India,AI 2610,2025-08-19 18:45+05:30,2025-08-19 19:23+05:30,38,,,
Bangalore,Departure,IndiGo,6E 5267,2025-08-19 19:15+05:30,2025-08-19 19:25+05:30,10,,,
Bangalore,Departure,IndiGo,6E 1183,2025-08-19 19:25+05:30,2025-08-19 19:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 903,2025-08-19 19:30+05:30,2025-08-19 19:30+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2760,2025-08-19 19:35+05:30,2025-08-19 19:35+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2708,2025-08-19 19:50+05:30,2025-08-19 19:40+05:30,-10,,,
Bangalore,Departure,IndiGo,6E 5376,2025-08-19 19:15+05:30,2025-08-19 19:47+05:30,32,,,
Bangalore,Departure,Starlight Airline,QP 1437,2025-08-19 20:00+05:30,2025-08-19 20:00+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1437,2025-08-19 20:00+05:30,2025-08-19 20:00+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1377,2025-08-19 20:00+05:30,2025-08-19 20:00+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1377,2025-08-19 20:00+05:30,2025-08-19 20:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6465,2025-08-19 19:40+05:30,2025-08-19 20:00+05:30,20,,,
Bangalore,Departure,IndiGo,6E 6465,2025-08-19 19:40+05:30,2025-08-19 20:00+05:30,20,,,
Bangalore,Departure,IndiGo,6E 486,2025-08-19 20:00+05:30,2025-08-19 20:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 486,2025-08-19 20:00+05:30,2025-08-19 20:00+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 134J,2025-08-19 20:02+05:30,2025-08-19 20:02+05:30,0,,,
Bangalore,Departure,IndiGo,6E 855,2025-08-19 19:50+05:30,2025-08-19 20:05+05:30,15,,,
Bangalore,Departure,IndiGo,6E 6077,2025-08-19 20:05+05:30,2025-08-19 20:05+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2754,2025-08-19 20:00+05:30,2025-08-19 20:10+05:30,10,,,
Bangalore,Departure,Air India,AI 519,2025-08-19 20:10+05:30,2025-08-19 20:10+05:30,0,,,
Bangalore,Departure,Alliance Air,9I 517,2025-08-19 20:15+05:30,2025-08-19 20:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6120,2025-08-19 20:15+05:30,2025-08-19 20:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 435,2025-08-19 20:15+05:30,2025-08-19 20:15+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1613,2025-08-19 20:20+05:30,2025-08-19 20:20+05:30,0,,,
Bangalore,Departure,Air India,AI 2864,2025-08-19 19:45+05:30,2025-08-19 20:21+05:30,36,,,
Bangalore,Departure,Air India,AI 2818,2025-08-19 20:25+05:30,2025-08-19 20:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 975,2025-08-19 20:30+05:30,2025-08-19 20:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6406,2025-08-19 20:30+05:30,2025-08-19 20:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 441,2025-08-19 20:40+05:30,2025-08-19 20:40+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6628,2025-08-19 20:50+05:30,2025-08-19 20:50+05:30,0,,,
Bangalore,Departure,Emirates,EK 567,2025-08-19 20:55+05:30,2025-08-19 20:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6385,2025-08-19 21:00+05:30,2025-08-19 21:00+05:30,0,,,
Bangalore,Departure,Air India,AI 2850,2025-08-19 20:25+05:30,2025-08-19 21:07+05:30,42,,,
Bangalore,Departure,IndiGo,6E 578,2025-08-19 21:10+05:30,2025-08-19 21:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 152,2025-08-19 21:00+05:30,2025-08-19 21:10+05:30,10,,,
Bangalore,Departure,IndiGo,6E 6784,2025-08-19 21:15+05:30,2025-08-19 21:15+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2745,2025-08-19 21:25+05:30,2025-08-19 21:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1610,2025-08-19 21:30+05:30,2025-08-19 21:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 2359,2025-08-19 21:45+05:30,2025-08-19 21:45+05:30,0,,,
Bangalore,Departure,Etihad,EY 239,2025-08-19 21:55+05:30,2025-08-19 21:55+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1906,2025-08-19 21:55+05:30,2025-08-19 21:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6562,2025-08-19 22:00+05:30,2025-08-19 22:00+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2897,2025-08-19 22:00+05:30,2025-08-19 22:00+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1366,2025-08-19 21:05+05:30,2025-08-19 22:04+05:30,59,,,
Bangalore,Departure,IndiGo,6E 6597,2025-08-19 22:15+05:30,2025-08-19 22:15+05:30,0,,,
Bangalore,Departure,Gulf Air,GF 281,2025-08-19 22:20+05:30,2025-08-19 22:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 952,2025-08-19 22:20+05:30,2025-08-19 22:20+05:30,0,,,
Bangalore,Departure,Air India,AI 2645,2025-08-19 21:25+05:30,2025-08-19 22:26+05:30,61,,,
Bangalore,Departure,IndiGo,6E 684,2025-08-19 22:30+05:30,2025-08-19 22:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5094,2025-08-19 20:45+05:30,2025-08-19 22:35+05:30,110,,,
Bangalore,Departure,IndiGo,6E 116,2025-08-19 22:35+05:30,2025-08-19 22:35+05:30,0,,,
Bangalore,Departure,SpiceJet,SG 8530,2025-08-19 23:10+05:30,2025-08-19 22:55+05:30,-15,,,
Bangalore,Departure,IndiGo,6E 2335,2025-08-19 23:00+05:30,2025-08-19 23:00+05:30,0,,,
Bangalore,Departure,Singapore,SQ 511,2025-08-19 23:05+05:30,2025-08-19 23:05+05:30,0,,,
Bangalore,Departure,Malindo Air,OD 242,2025-08-19 23:15+05:30,2025-08-19 23:15+05:30,0,,,
Bangalore,Departure,Thai AirAsia,FD 138,2025-08-19 23:20+05:30,2025-08-19 23:30+05:30,10,,,
Bangalore,Departure,Air India Express,IX 2909,2025-08-19 23:35+05:30,2025-08-19 23:35+05:30,0,,,
Bangalore,Departure,Air India,AI 2840,2025-08-19 22:45+05:30,2025-08-19 23:49+05:30,64,,,
Bangalore,Arrival,IndiGo,6E 691,,,,2025-08-20 00:05+05:30,2025-08-20 00:04+05:30,-1
Bangalore,Arrival,Japan Airlines,JL 753,,,,2025-08-20 00:15+05:30,2025-08-20 00:10+05:30,-5
Bangalore,Arrival,Air India Express,IX 2914,,,,2025-08-19 23:50+05:30,2025-08-20 00:18+05:30,28
Bangalore,Arrival,IndiGo,6E 573,,,,2025-08-20 00:40+05:30,2025-08-20 00:19+05:30,-21
Bangalore,Arrival,IndiGo,6E 996,,,,2025-08-20 00:25+05:30,2025-08-20 00:22+05:30,-3
Bangalore,Arrival,IndiGo,6E 6515,,,,2025-08-19 23:15+05:30,2025-08-20 00:22+05:30,67
Bangalore,Arrival,IndiGo,6E 5355,,,,2025-08-20 00:45+05:30,2025-08-20 00:28+05:30,-17
Bangalore,Arrival,IndiGo,6E 477,,,,2025-08-20 00:40+05:30,2025-08-20 00:33+05:30,-7
Bangalore,Arrival,IndiGo,6E 6567,,,,2025-08-20 01:00+05:30,2025-08-20 00:35+05:30,-25
Bangalore,Arrival,Alliance Air,9I 518,,,,2025-08-19 23:55+05:30,2025-08-20 00:39+05:30,44
Bangalore,Arrival,Lufthansa,LH 764,,,,2025-08-20 00:30+05:30,2025-08-20 00:44+05:30,14
Bangalore,Arrival,IndiGo,6E 5388,,,,2025-08-20 00:05+05:30,2025-08-20 00:48+05:30,43
Bangalore,Arrival,IndiGo,6E 6466,,,,2025-08-20 00:15+05:30,2025-08-20 00:56+05:30,41
Bangalore,Arrival,IndiGo,6E 906,,,,2025-08-20 01:30+05:30,2025-08-20 01:19+05:30,-11
Bangalore,Arrival,IndiGo,6E 5252,,,,2025-08-19 22:45+05:30,2025-08-20 01:21+05:30,156
Bangalore,Arrival,IndiGo,6E 949,,,,2025-08-20 01:30+05:30,2025-08-20 01:28+05:30,-2
Bangalore,Arrival,IndiGo,6E 6121,,,,2025-08-20 02:00+05:30,2025-08-20 01:44+05:30,-16
Bangalore,Arrival,IndiGo,6E 5269,,,,2025-08-20 01:55+05:30,2025-08-20 01:47+05:30,-8
Bangalore,Arrival,Air India Express,IX 197,,,,2025-08-20 02:00+05:30,2025-08-20 01:48+05:30,-12
Bangalore,Arrival,SriLankan,UL 173,,,,2025-08-20 02:00+05:30,2025-08-20 01:54+05:30,-6
Bangalore,Arrival,Starlight Airline,QP 1541,,,,2025-08-20 01:55+05:30,2025-08-20 02:02+05:30,7
Bangalore,Arrival,Etihad,EY 232,,,,2025-08-20 02:20+05:30,2025-08-20 02:18+05:30,-2
Bangalore,Arrival,IndiGo,6E 361,,,,2025-08-20 02:20+05:30,2025-08-20 02:23+05:30,3
Bangalore,Arrival,Air India Express,IX 2755,,,,2025-08-20 02:55+05:30,2025-08-20 02:24+05:30,-31
Bangalore,Arrival,Lufthansa,LH 754,,,,2025-08-20 01:20+05:30,2025-08-20 02:29+05:30,69
Bangalore,Arrival,Qatar,QR 572,,,,2025-08-20 02:30+05:30,2025-08-20 02:30+05:30,0
Bangalore,Arrival,Starlight Airline,QP 1350,,,,2025-08-20 00:50+05:30,2025-08-20 02:51+05:30,121
Bangalore,Arrival,Emirates,EK 568,,,,2025-08-20 02:45+05:30,2025-08-20 03:03+05:30,18
Bangalore,Arrival,Starlight Airline,QP 1367,,,,2025-08-20 00:05+05:30,2025-08-20 03:08+05:30,183
Bangalore,Arrival,IndiGo,6E 1302,,,,2025-08-20 03:10+05:30,2025-08-20 03:19+05:30,9
Bangalore,Arrival,IndiGo,6E 6803,,,,2025-08-20 00:20+05:30,2025-08-20 03:26+05:30,186
Bangalore,Arrival,AKJ,AKJ 173H,,,,2025-08-20 03:31+05:30,2025-08-20 03:31+05:30,0
Bangalore,Arrival,Air India Express,IX 484,,,,2025-08-20 03:45+05:30,2025-08-20 03:31+05:30,-14
Bangalore,Arrival,Virgin Atlantic,VS 316,,,,2025-08-20 03:20+05:30,2025-08-20 03:38+05:30,18
Bangalore,Arrival,Air Arabia,G9 496,,,,2025-08-20 03:40+05:30,2025-08-20 03:43+05:30,3
