Airport Name,Flight Type,Carrier,Flight Number,Scheduled Departure (Local),Revised Departure (Local),Departure Delay (min),Scheduled Arrival (Local),Revised Arrival (Local),Arrival Delay (min)
Delhi,Arrival,IndiGo,6E 1154,,,,2025-08-21 15:35+05:30,2025-08-21 16:09+05:30,34
Delhi,Arrival,Starlight Airline,QP 1339,,,,2025-08-21 16:20+05:30,2025-08-21 16:14+05:30,-6
Delhi,Arrival,IndiGo,6E 2243,,,,2025-08-21 16:25+05:30,2025-08-21 16:17+05:30,-8
Delhi,Arrival,Air India,AI 357,,,,2025-08-21 16:35+05:30,2025-08-21 16:19+05:30,-16
Delhi,Arrival,Air India,AI 174,,,,2025-08-21 16:20+05:30,2025-08-21 16:20+05:30,0
Delhi,Arrival,IndiGo,6E 2305,,,,2025-08-21 16:20+05:30,2025-08-21 16:20+05:30,0
Delhi,Arrival,IndiGo,6E 2081,,,,2025-08-21 16:45+05:30,2025-08-21 16:24+05:30,-21
Delhi,Arrival,Air India,AI 2530,,,,2025-08-21 16:25+05:30,2025-08-21 16:25+05:30,0
Delhi,Arrival,Air India,AI 2498,,,,2025-08-21 16:25+05:30,2025-08-21 16:25+05:30,0
Delhi,Arrival,Alliance Air,9I 852,,,,2025-08-21 16:25+05:30,2025-08-21 16:25+05:30,0
Delhi,Arrival,ZZ,ZZ 1630,,,,2025-08-21 16:30+05:30,2025-08-21 16:30+05:30,0
Delhi,Arrival,IndiGo,6E 6313,,,,2025-08-21 17:05+05:30,2025-08-21 16:34+05:30,-31
Delhi,Arrival,Air India,AI 2403,,,,2025-08-21 16:35+05:30,2025-08-21 16:35+05:30,0
Delhi,Arrival,IndiGo,6E 5183,,,,2025-08-21 16:35+05:30,2025-08-21 16:35+05:30,0
Delhi,Arrival,IndiGo,6E 2417,,,,2025-08-21 16:35+05:30,2025-08-21 16:35+05:30,0
Delhi,Arrival,IndiGo,6E 1074,,,,2025-08-21 16:40+05:30,2025-08-21 16:40+05:30,0
Delhi,Arrival,Air India Express,IX 1185,,,,2025-08-21 16:45+05:30,2025-08-21 16:41+05:30,-4
Delhi,Arrival,Air India,AI 2622,,,,2025-08-21 16:45+05:30,2025-08-21 16:45+05:30,0
Delhi,Arrival,Air India,AI 313,,,,2025-08-21 16:50+05:30,2025-08-21 16:48+05:30,-2
Delhi,Arrival,IndiGo,6E 2702,,,,2025-08-21 16:50+05:30,2025-08-21 16:50+05:30,0
Delhi,Arrival,IndiGo,6E 2396,,,,2025-08-21 17:00+05:30,2025-08-21 16:51+05:30,-9
Delhi,Arrival,Air India,AI 882,,,,2025-08-21 16:55+05:30,2025-08-21 16:52+05:30,-3
Delhi,Arrival,Korean Air,KE 497,,,,2025-08-21 17:10+05:30,2025-08-21 16:55+05:30,-15
Delhi,Arrival,Air India,AI 2944,,,,2025-08-21 16:55+05:30,2025-08-21 16:55+05:30,0
Delhi,Arrival,Air India,AI 2628,,,,2025-08-21 16:55+05:30,2025-08-21 16:55+05:30,0
Delhi,Arrival,IndiGo,6E 2219,,,,2025-08-21 17:15+05:30,2025-08-21 16:58+05:30,-17
Delhi,Arrival,SpiceJet,SG 169,,,,2025-08-21 17:40+05:30,2025-08-21 17:02+05:30,-38
Delhi,Arrival,IndiGo,6E 2097,,,,2025-08-21 17:15+05:30,2025-08-21 17:05+05:30,-10
Delhi,Arrival,Starlight Airline,QP 1379,,,,2025-08-21 17:10+05:30,2025-08-21 17:10+05:30,0
Delhi,Arrival,IndiGo,6E 2328,,,,2025-08-21 17:10+05:30,2025-08-21 17:10+05:30,0
Delhi,Arrival,Air India,AI 930,,,,2025-08-21 15:20+05:30,2025-08-21 17:13+05:30,113
Delhi,Arrival,Air India,AI 2624,,,,2025-08-21 17:15+05:30,2025-08-21 17:15+05:30,0
Delhi,Arrival,IndiGo,6E 6704,,,,2025-08-21 17:15+05:30,2025-08-21 17:15+05:30,0
Delhi,Arrival,Air India Express,IX 2762,,,,2025-08-21 17:20+05:30,2025-08-21 17:20+05:30,0
Delhi,Arrival,Air India,AI 240,,,,2025-08-21 17:20+05:30,2025-08-21 17:20+05:30,0
Delhi,Arrival,Air India,AI 462,,,,2025-08-21 17:35+05:30,2025-08-21 17:21+05:30,-14
Delhi,Arrival,Air India Express,IX 123,,,,2025-08-21 17:25+05:30,2025-08-21 17:25+05:30,0
Delhi,Arrival,IndiGo,6E 5088,,,,2025-08-21 17:25+05:30,2025-08-21 17:25+05:30,0
Delhi,Arrival,IndiGo,6E 5013,,,,2025-08-21 17:25+05:30,2025-08-21 17:25+05:30,0
Delhi,Arrival,IndiGo,6E 2118,,,,2025-08-21 16:45+05:30,2025-08-21 17:26+05:30,41
Delhi,Arrival,Air India Express,IX 2565,,,,2025-08-21 17:35+05:30,2025-08-21 17:30+05:30,-5
Delhi,Arrival,IndiGo,6E 2116,,,,2025-08-21 17:30+05:30,2025-08-21 17:30+05:30,0
Delhi,Arrival,IndiGo,6E 2079,,,,2025-08-21 17:30+05:30,2025-08-21 17:30+05:30,0
Delhi,Arrival,IndiGo,6E 1462,,,,2025-08-21 16:55+05:30,2025-08-21 17:34+05:30,39
Delhi,Arrival,SpiceJet,SG 8914,,,,2025-08-21 17:35+05:30,2025-08-21 17:35+05:30,0
Delhi,Arrival,SpiceJet,SG 6,,,,2025-08-21 16:50+05:30,2025-08-21 17:36+05:30,46
Delhi,Arrival,ZZ,ZZ 1445,,,,2025-08-21 14:45+05:30,2025-08-21 17:39+05:30,174
Delhi,Arrival,IndiGo,6E 5287,,,,2025-08-21 17:40+05:30,2025-08-21 17:40+05:30,0
Delhi,Arrival,SriLankan,UL 195,,,,2025-08-21 17:45+05:30,2025-08-21 17:45+05:30,0
Delhi,Arrival,IndiGo,6E 7486,,,,2025-08-21 17:55+05:30,2025-08-21 17:48+05:30,-7
Delhi,Arrival,Air India,AI 434,,,,2025-08-21 17:55+05:30,2025-08-21 17:55+05:30,0
Delhi,Arrival,ZZ,ZZ 1930,,,,2025-08-21 19:30+05:30,2025-08-21 18:00+05:30,-90
Delhi,Arrival,IndiGo,6E 2306,,,,2025-08-21 18:15+05:30,2025-08-21 18:01+05:30,-14
Delhi,Arrival,ZZ,ZZ 1730,,,,2025-08-21 17:30+05:30,2025-08-21 18:01+05:30,31
Delhi,Arrival,Air India,AI 428,,,,2025-08-21 16:35+05:30,2025-08-21 18:01+05:30,86
Delhi,Arrival,IndiGo,6E 5928,,,,2025-08-21 18:15+05:30,2025-08-21 18:02+05:30,-13
Delhi,Arrival,IndiGo,6E 2397,,,,2025-08-21 18:05+05:30,2025-08-21 18:05+05:30,0
Delhi,Arrival,IndiGo,6E 2174,,,,2025-08-21 18:05+05:30,2025-08-21 18:05+05:30,0
Delhi,Arrival,Air India,AI 126,,,,2025-08-21 15:00+05:30,2025-08-21 18:09+05:30,189
Delhi,Arrival,IndiGo,6E 6604,,,,2025-08-21 18:15+05:30,2025-08-21 18:11+05:30,-4
Delhi,Arrival,IndiGo,6E 1156,,,,2025-08-21 18:20+05:30,2025-08-21 18:12+05:30,-8
Delhi,Arrival,Air India,AI 2356,,,,2025-08-21 18:15+05:30,2025-08-21 18:15+05:30,0
Delhi,Arrival,IndiGo,6E 359,,,,2025-08-21 18:15+05:30,2025-08-21 18:15+05:30,0
Delhi,Arrival,IndiGo,6E 2752,,,,2025-08-21 18:30+05:30,2025-08-21 18:15+05:30,-15
Delhi,Arrival,IndiGo,6E 6407,,,,2025-08-21 18:20+05:30,2025-08-21 18:16+05:30,-4
Delhi,Arrival,ZZ,ZZ 1430,,,,2025-08-21 14:30+05:30,2025-08-21 18:17+05:30,227
Delhi,Arrival,Air India,AI 2983,,,,2025-08-21 18:20+05:30,2025-08-21 18:20+05:30,0
Delhi,Arrival,Air India Express,IX 1187,,,,2025-08-21 18:25+05:30,2025-08-21 18:25+05:30,0
Delhi,Arrival,SpiceJet,SG 2932,,,,2025-08-21 17:45+05:30,2025-08-21 18:28+05:30,43
Delhi,Arrival,Air India,AI 2718,,,,2025-08-21 18:30+05:30,2025-08-21 18:30+05:30,0
Delhi,Arrival,Air India,AI 2687,,,,2025-08-21 18:30+05:30,2025-08-21 18:30+05:30,0
Delhi,Arrival,Air India,AI 2511,,,,2025-08-21 18:30+05:30,2025-08-21 18:30+05:30,0
Delhi,Arrival,IndiGo,6E 370,,,,2025-08-21 18:30+05:30,2025-08-21 18:30+05:30,0
Delhi,Arrival,IndiGo,6E 6264,,,,2025-08-21 18:00+05:30,2025-08-21 18:33+05:30,33
Delhi,Arrival,IndiGo,6E 2197,,,,2025-08-21 18:40+05:30,2025-08-21 18:33+05:30,-7
Delhi,Arrival,Air India,AI 2459,,,,2025-08-21 18:40+05:30,2025-08-21 18:40+05:30,0
Delhi,Arrival,IndiGo,6E 6516,,,,2025-08-21 18:40+05:30,2025-08-21 18:40+05:30,0
Delhi,Arrival,IndiGo,6E 5266,,,,2025-08-21 18:40+05:30,2025-08-21 18:40+05:30,0
Delhi,Arrival,IndiGo,6E 5042,,,,2025-08-21 18:40+05:30,2025-08-21 18:40+05:30,0
Delhi,Arrival,IndiGo,6E 1104,,,,2025-08-21 18:40+05:30,2025-08-21 18:40+05:30,0
Delhi,Arrival,Air India Express,IX 1183,,,,2025-08-21 17:00+05:30,2025-08-21 18:44+05:30,104
Delhi,Arrival,Air India,AI 2612,,,,2025-08-21 17:00+05:30,2025-08-21 18:44+05:30,104
Delhi,Arrival,Air India,AI 2768,,,,2025-08-21 18:50+05:30,2025-08-21 18:50+05:30,0
Delhi,Arrival,Air India,AI 2484,,,,2025-08-21 18:50+05:30,2025-08-21 18:50+05:30,0
Delhi,Arrival,Air Arabia,G9 465,,,,2025-08-21 17:55+05:30,2025-08-21 18:51+05:30,56
Delhi,Arrival,IndiGo,6E 5121,,,,2025-08-21 18:15+05:30,2025-08-21 18:52+05:30,37
Delhi,Arrival,Air India,AI 2418,,,,2025-08-21 19:10+05:30,2025-08-21 18:56+05:30,-14
Delhi,Arrival,Air India,AI 918,,,,2025-08-21 18:25+05:30,2025-08-21 18:58+05:30,33
Delhi,Arrival,IndiGo,6E 1708,,,,2025-08-21 19:10+05:30,2025-08-21 18:59+05:30,-11
Delhi,Arrival,Saudi Arabian,SV 760,,,,2025-08-21 19:00+05:30,2025-08-21 19:00+05:30,0
Delhi,Arrival,Starlight Airline,QP 1629,,,,2025-08-21 19:00+05:30,2025-08-21 19:00+05:30,0
Delhi,Arrival,Air India,AI 852,,,,2025-08-21 19:00+05:30,2025-08-21 19:00+05:30,0
Delhi,Arrival,Air India,AI 2541,,,,2025-08-21 19:00+05:30,2025-08-21 19:00+05:30,0
Delhi,Arrival,IndiGo,6E 2126,,,,2025-08-21 19:00+05:30,2025-08-21 19:00+05:30,0
Delhi,Arrival,IndiGo,6E 2382,,,,2025-08-21 19:10+05:30,2025-08-21 19:10+05:30,0
Delhi,Arrival,Alliance Air,9I 638,,,,2025-08-21 16:35+05:30,2025-08-21 19:11+05:30,156
Delhi,Arrival,Air India,AI 2695,,,,2025-08-21 19:15+05:30,2025-08-21 19:15+05:30,0
Delhi,Arrival,IndiGo,6E 2162,,,,2025-08-21 19:15+05:30,2025-08-21 19:15+05:30,0
Delhi,Arrival,SpiceJet,SG 545,,,,2025-08-21 19:20+05:30,2025-08-21 19:20+05:30,0
Delhi,Arrival,Etihad,EY 216,,,,2025-08-21 19:20+05:30,2025-08-21 19:20+05:30,0
Delhi,Arrival,IndiGo,6E 6372,,,,2025-08-21 19:25+05:30,2025-08-21 19:20+05:30,-5
Delhi,Arrival,IndiGo,6E 2392,,,,2025-08-21 19:20+05:30,2025-08-21 19:20+05:30,0
Delhi,Arrival,IndiGo,6E 6039,,,,2025-08-21 19:30+05:30,2025-08-21 19:25+05:30,-5
Delhi,Arrival,ZZ,ZZ 1845,,,,2025-08-21 18:45+05:30,2025-08-21 19:26+05:30,41
Delhi,Arrival,IndiGo,6E 2096,,,,2025-08-21 18:50+05:30,2025-08-21 19:26+05:30,36
Delhi,Arrival,IndiGo,6E 6984,,,,2025-08-21 19:35+05:30,2025-08-21 19:35+05:30,0
Delhi,Arrival,ZZ,ZZ 1830,,,,2025-08-21 18:30+05:30,2025-08-21 19:35+05:30,65
Delhi,Arrival,Air India,AI 814,,,,2025-08-21 19:40+05:30,2025-08-21 19:40+05:30,0
Delhi,Arrival,IndiGo,6E 2176,,,,2025-08-21 19:40+05:30,2025-08-21 19:40+05:30,0
Delhi,Arrival,Air India Express,IX 1068,,,,2025-08-21 19:45+05:30,2025-08-21 19:42+05:30,-3
Delhi,Arrival,ZZ,ZZ 1800,,,,2025-08-21 19:43+05:30,2025-08-21 19:43+05:30,0
Delhi,Arrival,Air India,AI 2220,,,,2025-08-21 18:55+05:30,2025-08-21 19:44+05:30,49
Delhi,Arrival,SmartLynx,6Y 9305,,,,2025-08-21 23:30+05:30,2025-08-21 19:45+05:30,-225
Delhi,Arrival,Air India,AI 186,,,,2025-08-21 19:45+05:30,2025-08-21 19:45+05:30,0
Delhi,Arrival,Air India,AI 2910,,,,2025-08-21 20:00+05:30,2025-08-21 19:54+05:30,-6
Delhi,Arrival,IndiGo,6E 1082,,,,2025-08-21 19:55+05:30,2025-08-21 19:54+05:30,-1
Delhi,Arrival,Air India,AI 2602,,,,2025-08-21 20:20+05:30,2025-08-21 19:55+05:30,-25
Delhi,Arrival,Starlight Airline,QP 1407,,,,2025-08-21 20:00+05:30,2025-08-21 19:57+05:30,-3
Delhi,Arrival,Air India Express,IX 1200,,,,2025-08-21 20:00+05:30,2025-08-21 20:00+05:30,0
Delhi,Arrival,Air India Express,IX 1200,,,,2025-08-21 20:00+05:30,2025-08-21 20:00+05:30,0
Delhi,Arrival,Air India,AI 466,,,,2025-08-21 20:00+05:30,2025-08-21 20:00+05:30,0
Delhi,Arrival,Air India,AI 466,,,,2025-08-21 20:00+05:30,2025-08-21 20:00+05:30,0
Delhi,Arrival,IndiGo,6E 1054,,,,2025-08-21 20:00+05:30,2025-08-21 20:00+05:30,0
Delhi,Arrival,IndiGo,6E 1054,,,,2025-08-21 20:00+05:30,2025-08-21 20:00+05:30,0
Delhi,Arrival,Air India Express,IX 1010,,,,2025-08-21 20:10+05:30,2025-08-21 20:04+05:30,-6
Delhi,Arrival,IndiGo,6E 6082,,,,2025-08-21 20:15+05:30,2025-08-21 20:04+05:30,-11
Delhi,Arrival,Singapore,SQ 406,,,,2025-08-21 20:10+05:30,2025-08-21 20:05+05:30,-5
Delhi,Arrival,IndiGo,6E 5035,,,,2025-08-21 19:30+05:30,2025-08-21 20:07+05:30,37
Delhi,Arrival,IndiGo,6E 2032,,,,2025-08-21 20:35+05:30,2025-08-21 20:10+05:30,-25
Delhi,Arrival,SpiceJet,SG 722,,,,2025-08-21 19:10+05:30,2025-08-21 20:11+05:30,61
Delhi,Arrival,Air India,AI 536,,,,2025-08-21 20:15+05:30,2025-08-21 20:15+05:30,0
Delhi,Arrival,Air Canada,AC 42,,,,2025-08-21 20:15+05:30,2025-08-21 20:15+05:30,0
Delhi,Arrival,IndiGo,6E 2437,,,,2025-08-21 20:15+05:30,2025-08-21 20:15+05:30,0
Delhi,Arrival,IndiGo,6E 2268,,,,2025-08-21 20:40+05:30,2025-08-21 20:15+05:30,-25
Delhi,Arrival,Air India,AI 2834,,,,2025-08-21 20:30+05:30,2025-08-21 20:21+05:30,-9
Delhi,Arrival,ZZ,ZZ 1900,,,,2025-08-21 19:00+05:30,2025-08-21 20:24+05:30,84
Delhi,Arrival,Emirates,EK 514,,,,2025-08-21 20:25+05:30,2025-08-21 20:25+05:30,0
Delhi,Arrival,IndiGo,6E 6183,,,,2025-08-21 20:25+05:30,2025-08-21 20:25+05:30,0
Delhi,Arrival,IndiGo,6E 2213,,,,2025-08-21 20:30+05:30,2025-08-21 20:27+05:30,-3
Delhi,Arrival,SpiceJet,SG 950,,,,2025-08-21 20:30+05:30,2025-08-21 20:30+05:30,0
Delhi,Arrival,Air India,AI 2570,,,,2025-08-21 20:35+05:30,2025-08-21 20:30+05:30,-5
Delhi,Arrival,Air India,AI 2890,,,,2025-08-21 20:00+05:30,2025-08-21 20:32+05:30,32
Delhi,Arrival,IndiGo,6E 2401,,,,2025-08-21 20:35+05:30,2025-08-21 20:35+05:30,0
Delhi,Arrival,IndiGo,6E 698,,,,2025-08-21 20:45+05:30,2025-08-21 20:39+05:30,-6
Delhi,Arrival,Air India,AI 2880,,,,2025-08-21 21:00+05:30,2025-08-21 20:43+05:30,-17
Delhi,Arrival,Air India,AI 278,,,,2025-08-21 20:45+05:30,2025-08-21 20:45+05:30,0
Delhi,Arrival,Alliance Air,9I 832,,,,2025-08-21 20:45+05:30,2025-08-21 20:45+05:30,0
Delhi,Arrival,American,AA 292,,,,2025-08-21 21:00+05:30,2025-08-21 20:46+05:30,-14
Delhi,Arrival,Air India Express,IX 1114,,,,2025-08-21 20:50+05:30,2025-08-21 20:46+05:30,-4
Delhi,Arrival,Cathay Pacific,CX 695,,,,2025-08-21 21:10+05:30,2025-08-21 20:48+05:30,-22
Delhi,Arrival,Gulf Air,GF 134,,,,2025-08-21 20:50+05:30,2025-08-21 20:50+05:30,0
Delhi,Arrival,Air India,AI 2335,,,,2025-08-21 20:55+05:30,2025-08-21 20:55+05:30,0
Delhi,Arrival,IndiGo,6E 5072,,,,2025-08-21 20:55+05:30,2025-08-21 20:55+05:30,0
Delhi,Arrival,Air India,AI 2522,,,,2025-08-21 21:00+05:30,2025-08-21 20:57+05:30,-3
Delhi,Arrival,Alliance Air,9I 646,,,,2025-08-21 21:00+05:30,2025-08-21 21:00+05:30,0
Delhi,Arrival,IndiGo,6E 6034,,,,2025-08-21 21:00+05:30,2025-08-21 21:00+05:30,0
Delhi,Arrival,Air India,AI 2820,,,,2025-08-21 21:10+05:30,2025-08-21 21:01+05:30,-9
Delhi,Arrival,Air India,AI 2972,,,,2025-08-21 21:10+05:30,2025-08-21 21:03+05:30,-7
Delhi,Arrival,United,UA 82,,,,2025-08-21 21:30+05:30,2025-08-21 21:05+05:30,-25
Delhi,Arrival,Malindo Air,OD 205,,,,2025-08-21 21:05+05:30,2025-08-21 21:05+05:30,0
Delhi,Arrival,Starlight Airline,QP 1391,,,,2025-08-21 19:10+05:30,2025-08-21 21:09+05:30,119
Delhi,Arrival,Starlight Airline,QP 1120,,,,2025-08-21 21:15+05:30,2025-08-21 21:10+05:30,-5
Delhi,Arrival,Air India,AI 408,,,,2025-08-21 17:55+05:30,2025-08-21 21:10+05:30,195
Delhi,Arrival,Air India Express,IX 1130,,,,2025-08-21 21:25+05:30,2025-08-21 21:12+05:30,-13
Delhi,Arrival,IndiGo,6E 6613,,,,2025-08-21 21:15+05:30,2025-08-21 21:13+05:30,-2
Delhi,Arrival,Air India,AI 2426,,,,2025-08-21 21:15+05:30,2025-08-21 21:15+05:30,0
Delhi,Arrival,ZZ,ZZ 2000,,,,2025-08-21 20:00+05:30,2025-08-21 21:15+05:30,75
Delhi,Arrival,Alliance Air,9I 810,,,,2025-08-21 21:20+05:30,2025-08-21 21:20+05:30,0
Delhi,Arrival,IndiGo,6E 6752,,,,2025-08-21 21:20+05:30,2025-08-21 21:20+05:30,0
Delhi,Arrival,IndiGo,6E 2267,,,,2025-08-21 21:20+05:30,2025-08-21 21:20+05:30,0
Delhi,Arrival,Air India,AI 2802,,,,2025-08-21 21:45+05:30,2025-08-21 21:23+05:30,-22
Delhi,Arrival,Air India,AI 856,,,,2025-08-21 21:55+05:30,2025-08-21 21:29+05:30,-26
Delhi,Arrival,IndiGo,6E 5063,,,,2025-08-21 21:00+05:30,2025-08-21 21:31+05:30,31
Delhi,Arrival,Starlight Airline,QP 1358,,,,2025-08-21 21:50+05:30,2025-08-21 21:33+05:30,-17
Delhi,Arrival,Air India Express,IX 1154,,,,2025-08-21 21:35+05:30,2025-08-21 21:35+05:30,0
Delhi,Arrival,IndiGo,6E 2193,,,,2025-08-21 22:00+05:30,2025-08-21 21:38+05:30,-22
Delhi,Arrival,Air India Express,IX 1119,,,,2025-08-21 21:45+05:30,2025-08-21 21:40+05:30,-5
Delhi,Arrival,IndiGo,6E 493,,,,2025-08-21 21:55+05:30,2025-08-21 21:42+05:30,-13
Delhi,Arrival,ZZ,ZZ 2200,,,,2025-08-21 22:00+05:30,2025-08-21 21:45+05:30,-15
Delhi,Arrival,Thai  International,TG 315,,,,2025-08-21 21:50+05:30,2025-08-21 21:45+05:30,-5
Delhi,Arrival,Air India,AI 2538,,,,2025-08-21 21:45+05:30,2025-08-21 21:45+05:30,0
Delhi,Arrival,Air India,AI 2738,,,,2025-08-21 22:10+05:30,2025-08-21 21:47+05:30,-23
Delhi,Arrival,Malaysia,MH 190,,,,2025-08-21 21:50+05:30,2025-08-21 21:50+05:30,0
Delhi,Arrival,Air India,AI 2408,,,,2025-08-21 21:55+05:30,2025-08-21 21:50+05:30,-5
Delhi,Arrival,IndiGo,6E 5642,,,,2025-08-21 21:50+05:30,2025-08-21 21:50+05:30,0
Delhi,Arrival,IndiGo,6E 2792,,,,2025-08-21 22:10+05:30,2025-08-21 21:53+05:30,-17
Delhi,Arrival,Air India Express,IX 1171,,,,2025-08-21 21:55+05:30,2025-08-21 21:55+05:30,0
Delhi,Arrival,VietJetAir,VJ 971,,,,2025-08-21 22:55+05:30,2025-08-21 21:58+05:30,-57
Delhi,Arrival,Air India,AI 810,,,,2025-08-21 22:00+05:30,2025-08-21 21:58+05:30,-2
Delhi,Arrival,Air India,AI 2502,,,,2025-08-21 22:00+05:30,2025-08-21 22:00+05:30,0
Delhi,Arrival,Air India,AI 2665,,,,2025-08-21 22:30+05:30,2025-08-21 22:03+05:30,-27
Delhi,Arrival,Air India,AI 2798,,,,2025-08-21 22:05+05:30,2025-08-21 22:05+05:30,0
Delhi,Arrival,IndiGo,6E 2036,,,,2025-08-21 22:05+05:30,2025-08-21 22:05+05:30,0
Delhi,Arrival,IndiGo,6E 5267,,,,2025-08-21 22:10+05:30,2025-08-21 22:06+05:30,-4
Delhi,Arrival,Alliance Air,9I 628,,,,2025-08-21 22:10+05:30,2025-08-21 22:08+05:30,-2
Delhi,Arrival,IndiGo,6E 5008,,,,2025-08-21 22:10+05:30,2025-08-21 22:10+05:30,0
Delhi,Arrival,Air India,AI 890,,,,2025-08-21 22:20+05:30,2025-08-21 22:11+05:30,-9
Delhi,Arrival,IndiGo,6E 2395,,,,2025-08-21 22:30+05:30,2025-08-21 22:14+05:30,-16
Delhi,Arrival,ZZ,ZZ 2030,,,,2025-08-21 20:30+05:30,2025-08-21 22:14+05:30,104
Delhi,Arrival,IndiGo,6E 6049,,,,2025-08-21 22:15+05:30,2025-08-21 22:15+05:30,0
Delhi,Arrival,Air India,AI 2455,,,,2025-08-21 22:45+05:30,2025-08-21 22:18+05:30,-27
Delhi,Arrival,IndiGo,6E 657,,,,2025-08-21 22:30+05:30,2025-08-21 22:18+05:30,-12
Delhi,Arrival,Air India Express,IX 1143,,,,2025-08-21 22:20+05:30,2025-08-21 22:20+05:30,0
Delhi,Arrival,Air India,AI 2520,,,,2025-08-21 22:25+05:30,2025-08-21 22:20+05:30,-5
Delhi,Arrival,ZZ,ZZ 2040,,,,2025-08-21 20:40+05:30,2025-08-21 22:21+05:30,101
Delhi,Arrival,IndiGo,6E 2027,,,,2025-08-21 22:25+05:30,2025-08-21 22:22+05:30,-3
Delhi,Arrival,Air India,AI 820,,,,2025-08-21 22:55+05:30,2025-08-21 22:24+05:30,-31
